Date,Type,Million Standard Cubic Metres,Terajoules,1000 Metric Tons
01/11/2012,Statistical Difference (Calculated),0,0,0
01/11/2012,Gross Inland Deliveries (Observed),0,0,0
01/11/2012,of which: Electricity and Heat Generation,0,0,0
01/11/2012,Closing Stocks,0,0,0
01/12/2012,Production,0,0,0
01/12/2012,Receipts from Other Sources,0,0,0
01/12/2012,Imports,0,0,0
01/12/2012,LNG,0,0,0
01/12/2012,Pipeline,0,0,0
01/12/2012,Exports,0,0,0
01/12/2012,LNG,0,0,0
01/12/2012,Pipeline,0,0,0
01/12/2012,Stock Change,0,0,0
01/12/2012,Gross Inland Deliveries (Calculated),0,0,0
01/12/2012,Statistical Difference (Calculated),0,0,0
01/12/2012,Gross Inland Deliveries (Observed),0,0,0
01/12/2012,of which: Electricity and Heat Generation,0,0,0
01/12/2012,Closing Stocks,0,0,0
01/01/2013,Production,0,0,0
01/01/2013,Receipts from Other Sources,0,0,0
01/01/2013,Imports,0,0,0
01/01/2013,LNG,0,0,0
01/01/2013,Pipeline,0,0,0
01/01/2013,Exports,0,0,0
01/01/2013,LNG,0,0,0
01/01/2013,Pipeline,0,0,0
01/01/2013,Stock Change,0,0,0
01/01/2013,Gross Inland Deliveries (Calculated),0,0,0
01/01/2013,Statistical Difference (Calculated),0,0,0
01/01/2013,Gross Inland Deliveries (Observed),0,0,0
01/01/2013,of which: Electricity and Heat Generation,0,0,0
01/01/2013,Closing Stocks,0,0,0
01/02/2013,Production,15266.3784,0,0
01/02/2013,Receipts from Other Sources,0,0,0
01/02/2013,Imports,0,0,0
01/02/2013,LNG,0,0,0
01/02/2013,Pipeline,0,0,0
01/02/2013,Exports,0,0,0
01/02/2013,LNG,10926,0,0
01/02/2013,Pipeline,1259.1236,0,0
01/02/2013,Stock Change,0,0,0
01/02/2013,Gross Inland Deliveries (Calculated),3080.8512,0,0
01/02/2013,Statistical Difference (Calculated),260.6996,0,0
01/02/2013,Gross Inland Deliveries (Observed),2820.1516,0,0
01/02/2013,of which: Electricity and Heat Generation,0,0,0
01/02/2013,Closing Stocks,0,0,0
01/03/2013,Production,17526.6994,0,0
01/03/2013,Receipts from Other Sources,0,0,0
01/03/2013,Imports,0,0,0
01/03/2013,LNG,0,0,0
01/03/2013,Pipeline,0,0,0
01/03/2013,Exports,0,0,0
01/03/2013,LNG,12459,0,0
01/03/2013,Pipeline,1949.3606,0,0
01/03/2013,Stock Change,0,0,0
01/03/2013,Gross Inland Deliveries (Calculated),3117.9242,0,0
01/03/2013,Statistical Difference (Calculated),142.9999,0,0
01/03/2013,Gross Inland Deliveries (Observed),2974.9243,0,0
01/03/2013,of which: Electricity and Heat Generation,0,0,0
01/03/2013,Closing Stocks,0,0,0
01/04/2013,Production,17060.655,0,0
01/04/2013,Receipts from Other Sources,0,0,0
01/04/2013,Imports,0,0,0
01/04/2013,LNG,0,0,0
01/04/2013,Pipeline,0,0,0
01/04/2013,Exports,0,0,0
01/04/2013,LNG,11481,0,0
01/04/2013,Pipeline,1983.264,0,0
01/04/2013,Stock Change,0,0,0
01/04/2013,Gross Inland Deliveries (Calculated),3596.364,0,0
01/04/2013,Statistical Difference (Calculated),473.742,0,0
01/04/2013,Gross Inland Deliveries (Observed),3122.622,0,0
01/04/2013,of which: Electricity and Heat Generation,0,0,0
01/04/2013,Closing Stocks,0,0,0
01/05/2013,Production,17392.4725,0,0
01/05/2013,Receipts from Other Sources,0,0,0
01/05/2013,Imports,0,0,0
01/05/2013,LNG,0,0,0
01/05/2013,Pipeline,0,0,0
01/05/2013,Exports,0,0,0
01/05/2013,LNG,11501,0,0
01/05/2013,Pipeline,1980.9434,0,0
01/05/2013,Stock Change,0,0,0
01/05/2013,Gross Inland Deliveries (Calculated),3910.1261,0,0
01/05/2013,Statistical Difference (Calculated),566.7358,0,0
01/05/2013,Gross Inland Deliveries (Observed),3343.3903,0,0
01/05/2013,of which: Electricity and Heat Generation,0,0,0
01/05/2013,Closing Stocks,0,0,0
01/06/2013,Production,16415.415,0,0
01/06/2013,Receipts from Other Sources,0,0,0
01/06/2013,Imports,0,0,0
01/06/2013,LNG,0,0,0
01/06/2013,Pipeline,0,0,0
01/06/2013,Exports,0,0,0
01/06/2013,LNG,10728,0,0
01/06/2013,Pipeline,1898.364,0,0
01/06/2013,Stock Change,0,0,0
01/06/2013,Gross Inland Deliveries (Calculated),3787.389,0,0
01/06/2013,Statistical Difference (Calculated),414.312,0,0
01/06/2013,Gross Inland Deliveries (Observed),3373.077,0,0
01/06/2013,of which: Electricity and Heat Generation,0,0,0
01/06/2013,Closing Stocks,0,0,0
01/07/2013,Production,18105.7174,0,0
01/07/2013,Receipts from Other Sources,0,0,0
01/07/2013,Imports,0,0,0
01/07/2013,LNG,0,0,0
01/07/2013,Pipeline,0,0,0
01/07/2013,Exports,0,0,0
01/07/2013,LNG,11992,0,0
01/07/2013,Pipeline,2245.888,0,0
01/07/2013,Stock Change,0,0,0
01/07/2013,Gross Inland Deliveries (Calculated),3868.0157,0,0
01/07/2013,Statistical Difference (Calculated),272.8403,0,0
01/07/2013,Gross Inland Deliveries (Observed),3595.1754,0,0
01/07/2013,of which: Electricity and Heat Generation,0,0,0
01/07/2013,Closing Stocks,0,0,0
01/08/2013,Production,17704.7913,0,0
01/08/2013,Receipts from Other Sources,0,0,0
01/08/2013,Imports,0,0,0
01/08/2013,LNG,0,0,0
01/08/2013,Pipeline,0,0,0
01/08/2013,Exports,0,0,0
01/08/2013,LNG,11888,0,0
01/08/2013,Pipeline,2277.4708,0,0
01/08/2013,Stock Change,0,0,0
01/08/2013,Gross Inland Deliveries (Calculated),3539.0282,0,0
01/08/2013,Statistical Difference (Calculated),164.9324,0,0
01/08/2013,Gross Inland Deliveries (Observed),3374.0958,0,0
01/08/2013,of which: Electricity and Heat Generation,0,0,0
01/08/2013,Closing Stocks,0,0,0
01/09/2013,Production,16734.639,0,0
01/09/2013,Receipts from Other Sources,0,0,0
01/09/2013,Imports,0,0,0
01/09/2013,LNG,0,0,0
01/09/2013,Pipeline,0,0,0
01/09/2013,Exports,0,0,0
01/09/2013,LNG,11343,0,0
01/09/2013,Pipeline,2174.289,0,0
01/09/2013,Stock Change,0,0,0
01/09/2013,Gross Inland Deliveries (Calculated),3217.71,0,0
01/09/2013,Statistical Difference (Calculated),52.638,0,0
01/09/2013,Gross Inland Deliveries (Observed),3165.072,0,0
01/09/2013,of which: Electricity and Heat Generation,0,0,0
01/09/2013,Closing Stocks,0,0,0
01/10/2013,Production,16361.645,0,0
01/10/2013,Receipts from Other Sources,0,0,0
01/10/2013,Imports,0,0,0
01/10/2013,LNG,0,0,0
01/10/2013,Pipeline,0,0,0
01/10/2013,Exports,0,0,0
01/10/2013,LNG,10586,0,0
01/10/2013,Pipeline,2105.52,0,0
01/10/2013,Stock Change,0,0,0
01/10/2013,Gross Inland Deliveries (Calculated),3670.6232,0,0
01/10/2013,Statistical Difference (Calculated),333.374,0,0
01/10/2013,Gross Inland Deliveries (Observed),3337.2492,0,0
01/10/2013,of which: Electricity and Heat Generation,0,0,0
01/10/2013,Closing Stocks,0,0,0
01/11/2013,Production,14553.558,0,0
01/11/2013,Receipts from Other Sources,0,0,0
01/11/2013,Imports,0,0,0
01/11/2013,LNG,0,0,0
01/11/2013,Pipeline,0,0,0
01/11/2013,Exports,0,0,0
01/11/2013,LNG,9524,0,0
01/11/2013,Pipeline,1880.535,0,0
01/11/2013,Stock Change,0,0,0
01/11/2013,Gross Inland Deliveries (Calculated),3148.941,0,0
01/11/2013,Statistical Difference (Calculated),262.341,0,0
01/11/2013,Gross Inland Deliveries (Observed),2886.6,0,0
01/11/2013,of which: Electricity and Heat Generation,0,0,0
01/11/2013,Closing Stocks,0,0,0
01/12/2013,Production,16694.14,0,0
01/12/2013,Receipts from Other Sources,0,0,0
01/12/2013,Imports,0,0,0
01/12/2013,LNG,0,0,0
01/12/2013,Pipeline,0,0,0
01/12/2013,Exports,0,0,0
01/12/2013,LNG,11444,0,0
01/12/2013,Pipeline,1881.81,0,0
01/12/2013,Stock Change,0,0,0
01/12/2013,Gross Inland Deliveries (Calculated),3368.83,0,0
01/12/2013,Statistical Difference (Calculated),343.02,0,0
01/12/2013,Gross Inland Deliveries (Observed),3025.81,0,0
01/12/2013,of which: Electricity and Heat Generation,0,0,0
01/12/2013,Closing Stocks,0,0,0
01/01/2014,Production,18055.71,0,0
01/01/2014,Receipts from Other Sources,0,0,0
01/01/2014,Imports,0,0,0
01/01/2014,LNG,0,0,0
01/01/2014,Pipeline,0,0,0
01/01/2014,Exports,0,0,0
01/01/2014,LNG,12353,0,0
01/01/2014,Pipeline,1977.43,0,0
01/01/2014,Stock Change,0,0,0
01/01/2014,Gross Inland Deliveries (Calculated),3725.02,0,0
01/01/2014,Statistical Difference (Calculated),424.61,0,0
01/01/2014,Gross Inland Deliveries (Observed),3300.4,0,0
01/01/2014,of which: Electricity and Heat Generation,0,0,0
01/01/2014,Closing Stocks,0,0,0
01/02/2014,Production,15287.77,0,0
01/02/2014,Receipts from Other Sources,0,0,0
01/02/2014,Imports,0,0,0
01/02/2014,LNG,0,0,0
01/02/2014,Pipeline,0,0,0
01/02/2014,Exports,0,0,0
01/02/2014,LNG,11189,0,0
01/02/2014,Pipeline,1099.06,0,0
01/02/2014,Stock Change,0,0,0
01/02/2014,Gross Inland Deliveries (Calculated),2999.23,0,0
01/02/2014,Statistical Difference (Calculated),241.68,0,0
01/02/2014,Gross Inland Deliveries (Observed),2757.55,0,0
01/02/2014,of which: Electricity and Heat Generation,0,0,0
01/02/2014,Closing Stocks,0,0,0
01/03/2014,Production,16609.04,0,0
01/03/2014,Receipts from Other Sources,0,0,0
01/03/2014,Imports,0,0,0
01/03/2014,LNG,0,0,0
01/03/2014,Pipeline,0,0,0
01/03/2014,Exports,0,0,0
01/03/2014,LNG,11181,0,0
01/03/2014,Pipeline,2114.29,0,0
01/03/2014,Stock Change,0,0,0
01/03/2014,Gross Inland Deliveries (Calculated),3313.56,0,0
01/03/2014,Statistical Difference (Calculated),68.43,0,0
01/03/2014,Gross Inland Deliveries (Observed),3245.13,0,0
01/03/2014,of which: Electricity and Heat Generation,0,0,0
01/03/2014,Closing Stocks,0,0,0
01/04/2014,Production,16148.83,0,0
01/04/2014,Receipts from Other Sources,0,0,0
01/04/2014,Imports,0,0,0
01/04/2014,LNG,0,0,0
01/04/2014,Pipeline,0,0,0
01/04/2014,Exports,0,0,0
01/04/2014,LNG,10518,0,0
01/04/2014,Pipeline,2041,0,0
01/04/2014,Stock Change,0,0,0
01/04/2014,Gross Inland Deliveries (Calculated),3589.57,0,0
01/04/2014,Statistical Difference (Calculated),259.79,0,0
01/04/2014,Gross Inland Deliveries (Observed),3329.78,0,0
01/04/2014,of which: Electricity and Heat Generation,0,0,0
01/04/2014,Closing Stocks,0,0,0
01/05/2014,Production,17072.26,0,0
01/05/2014,Receipts from Other Sources,0,0,0
01/05/2014,Imports,0,0,0
01/05/2014,LNG,0,0,0
01/05/2014,Pipeline,0,0,0
01/05/2014,Exports,0,0,0
01/05/2014,LNG,11046,0,0
01/05/2014,Pipeline,1958.13,0,0
01/05/2014,Stock Change,0,0,0
01/05/2014,Gross Inland Deliveries (Calculated),4068.04,0,0
01/05/2014,Statistical Difference (Calculated),413.21,0,0
01/05/2014,Gross Inland Deliveries (Observed),3654.83,0,0
01/05/2014,of which: Electricity and Heat Generation,0,0,0
01/05/2014,Closing Stocks,0,0,0
01/06/2014,Production,17354.41,0,0
01/06/2014,Receipts from Other Sources,0,0,0
01/06/2014,Imports,0,0,0
01/06/2014,LNG,0,0,0
01/06/2014,Pipeline,0,0,0
01/06/2014,Exports,0,0,0
01/06/2014,LNG,11373,0,0
01/06/2014,Pipeline,2116.56,0,0
01/06/2014,Stock Change,0,0,0
01/06/2014,Gross Inland Deliveries (Calculated),3864.65,0,0
01/06/2014,Statistical Difference (Calculated),195.27,0,0
01/06/2014,Gross Inland Deliveries (Observed),3669.38,0,0
01/06/2014,of which: Electricity and Heat Generation,0,0,0
01/06/2014,Closing Stocks,0,0,0
01/07/2014,Production,17846.04,0,0
01/07/2014,Receipts from Other Sources,0,0,0
01/07/2014,Imports,0,0,0
01/07/2014,LNG,0,0,0
01/07/2014,Pipeline,0,0,0
01/07/2014,Exports,0,0,0
01/07/2014,LNG,11743,0,0
01/07/2014,Pipeline,2210.8,0,0
01/07/2014,Stock Change,0,0,0
01/07/2014,Gross Inland Deliveries (Calculated),3892.58,0,0
01/07/2014,Statistical Difference (Calculated),127.21,0,0
01/07/2014,Gross Inland Deliveries (Observed),3765.37,0,0
01/07/2014,of which: Electricity and Heat Generation,0,0,0
01/07/2014,Closing Stocks,0,0,0
01/08/2014,Production,17018.74,0,0
01/08/2014,Receipts from Other Sources,0,0,0
01/08/2014,Imports,0,0,0
01/08/2014,LNG,0,0,0
01/08/2014,Pipeline,0,0,0
01/08/2014,Exports,0,0,0
01/08/2014,LNG,11018,0,0
01/08/2014,Pipeline,2151.14,0,0
01/08/2014,Stock Change,0,0,0
01/08/2014,Gross Inland Deliveries (Calculated),3849.59,0,0
01/08/2014,Statistical Difference (Calculated),399.17,0,0
01/08/2014,Gross Inland Deliveries (Observed),3450.42,0,0
01/08/2014,of which: Electricity and Heat Generation,0,0,0
01/08/2014,Closing Stocks,0,0,0
01/09/2014,Production,16183.64,0,0
01/09/2014,Receipts from Other Sources,0,0,0
01/09/2014,Imports,0,0,0
01/09/2014,LNG,0,0,0
01/09/2014,Pipeline,0,0,0
01/09/2014,Exports,0,0,0
01/09/2014,LNG,10716,0,0
01/09/2014,Pipeline,2116.56,0,0
01/09/2014,Stock Change,0,0,0
01/09/2014,Gross Inland Deliveries (Calculated),3351,0,0
01/09/2014,Statistical Difference (Calculated),112.92,0,0
01/09/2014,Gross Inland Deliveries (Observed),3238.09,0,0
01/09/2014,of which: Electricity and Heat Generation,0,0,0
01/09/2014,Closing Stocks,0,0,0
01/10/2014,Production,16533.6,0,0
01/10/2014,Receipts from Other Sources,0,0,0
01/10/2014,Imports,0,0,0
01/10/2014,LNG,0,0,0
01/10/2014,Pipeline,0,0,0
01/10/2014,Exports,0,0,0
01/10/2014,LNG,10481,0,0
01/10/2014,Pipeline,1919.53,0,0
01/10/2014,Stock Change,0,0,0
01/10/2014,Gross Inland Deliveries (Calculated),4132.96,0,0
01/10/2014,Statistical Difference (Calculated),622.01,0,0
01/10/2014,Gross Inland Deliveries (Observed),3510.95,0,0
01/10/2014,of which: Electricity and Heat Generation,0,0,0
01/10/2014,Closing Stocks,0,0,0
01/11/2014,Production,16661.63,0,0
01/11/2014,Receipts from Other Sources,0,0,0
01/11/2014,Imports,0,0,0
01/11/2014,LNG,0,0,0
01/11/2014,Pipeline,0,0,0
01/11/2014,Exports,0,0,0
01/11/2014,LNG,11297,0,0
01/11/2014,Pipeline,1719.23,0,0
01/11/2014,Stock Change,0,0,0
01/11/2014,Gross Inland Deliveries (Calculated),3645.61,0,0
01/11/2014,Statistical Difference (Calculated),375.26,0,0
01/11/2014,Gross Inland Deliveries (Observed),3270.35,0,0
01/11/2014,of which: Electricity and Heat Generation,0,0,0
01/11/2014,Closing Stocks,0,0,0
01/12/2014,Production,16356.38,0,0
01/12/2014,Receipts from Other Sources,0,0,0
01/12/2014,Imports,0,0,0
01/12/2014,LNG,0,0,0
01/12/2014,Pipeline,0,0,0
01/12/2014,Exports,0,0,0
01/12/2014,LNG,10911,0,0
01/12/2014,Pipeline,1713.37,0,0
01/12/2014,Stock Change,0,0,0
01/12/2014,Gross Inland Deliveries (Calculated),3732.03,0,0
01/12/2014,Statistical Difference (Calculated),404.44,0,0
01/12/2014,Gross Inland Deliveries (Observed),3327.6,0,0
01/12/2014,of which: Electricity and Heat Generation,0,0,0
01/12/2014,Closing Stocks,0,0,0
01/01/2015,Production,17531.09,0,0
01/01/2015,Receipts from Other Sources,0,0,0
01/01/2015,Imports,0,0,0
01/01/2015,LNG,0,0,0
01/01/2015,Pipeline,0,0,0
01/01/2015,Exports,0,0,0
01/01/2015,LNG,12290,0,0
01/01/2015,Pipeline,1552.82,0,0
01/01/2015,Stock Change,0,0,0
01/01/2015,Gross Inland Deliveries (Calculated),3688.17,0,0
01/01/2015,Statistical Difference (Calculated),498.31,0,0
01/01/2015,Gross Inland Deliveries (Observed),3189.86,0,0
01/01/2015,of which: Electricity and Heat Generation,0,0,0
01/01/2015,Closing Stocks,0,0,0
01/02/2015,Production,14951,0,0
01/02/2015,Receipts from Other Sources,0,0,0
01/02/2015,Imports,0,0,0
01/02/2015,LNG,0,0,0
01/02/2015,Pipeline,0,0,0
01/02/2015,Exports,0,0,0
01/02/2015,LNG,11120,0,0
01/02/2015,Pipeline,1088.76,0,0
01/02/2015,Stock Change,0,0,0
01/02/2015,Gross Inland Deliveries (Calculated),2742.5,0,0
01/02/2015,Statistical Difference (Calculated),16.64,0,0
01/02/2015,Gross Inland Deliveries (Observed),2725.86,0,0
01/02/2015,of which: Electricity and Heat Generation,0,0,0
01/02/2015,Closing Stocks,0,0,0
01/03/2015,Production,15739.63,0,0
01/03/2015,Receipts from Other Sources,0,0,0
01/03/2015,Imports,0,0,0
01/03/2015,LNG,0,0,0
01/03/2015,Pipeline,0,0,0
01/03/2015,Exports,0,0,0
01/03/2015,LNG,10798,0,0
01/03/2015,Pipeline,1853.734,0,0
01/03/2015,Stock Change,0,0,0
01/03/2015,Gross Inland Deliveries (Calculated),3088.096,0,0
01/03/2015,Statistical Difference (Calculated),374.6,0,0
01/03/2015,Gross Inland Deliveries (Observed),2713.48,0,0
01/03/2015,of which: Electricity and Heat Generation,0,0,0
01/03/2015,Closing Stocks,0,0,0
01/04/2015,Production,16717.659,0,0
01/04/2015,Receipts from Other Sources,0,0,0
01/04/2015,Imports,0,0,0
01/04/2015,LNG,0,0,0
01/04/2015,Pipeline,0,0,0
01/04/2015,Exports,0,0,0
01/04/2015,LNG,11821,0,0
01/04/2015,Pipeline,1838.934,0,0
01/04/2015,Stock Change,0,0,0
01/04/2015,Gross Inland Deliveries (Calculated),3058.098,0,0
01/04/2015,Statistical Difference (Calculated),196.119,0,0
01/04/2015,Gross Inland Deliveries (Observed),2861.979,0,0
01/04/2015,of which: Electricity and Heat Generation,0,0,0
01/04/2015,Closing Stocks,0,0,0
01/05/2015,Production,0,0,0
01/05/2015,Receipts from Other Sources,0,0,0
01/05/2015,Imports,0,0,0
01/05/2015,LNG,0,0,0
01/05/2015,Pipeline,0,0,0
01/05/2015,Exports,0,0,0
01/05/2015,LNG,0,0,0
01/05/2015,Pipeline,0,0,0
01/05/2015,Stock Change,0,0,0
01/05/2015,Gross Inland Deliveries (Calculated),0,0,0
01/05/2015,Statistical Difference (Calculated),0,0,0
01/05/2015,Gross Inland Deliveries (Observed),0,0,0
01/05/2015,of which: Electricity and Heat Generation,0,0,0
01/05/2015,Closing Stocks,0,0,0
01/06/2015,Production,0,0,0
01/06/2015,Receipts from Other Sources,0,0,0
01/06/2015,Imports,0,0,0
01/06/2015,LNG,0,0,0
01/06/2015,Pipeline,0,0,0
01/06/2015,Exports,0,0,0
01/06/2015,LNG,0,0,0
01/06/2015,Pipeline,0,0,0
01/06/2015,Stock Change,0,0,0
01/06/2015,Gross Inland Deliveries (Calculated),0,0,0
01/06/2015,Statistical Difference (Calculated),0,0,0
01/06/2015,Gross Inland Deliveries (Observed),0,0,0
01/06/2015,of which: Electricity and Heat Generation,0,0,0
01/06/2015,Closing Stocks,0,0,0
01/07/2015,Production,0,0,0
01/07/2015,Receipts from Other Sources,0,0,0
01/07/2015,Imports,0,0,0
01/07/2015,LNG,0,0,0
01/07/2015,Pipeline,0,0,0
01/07/2015,Exports,0,0,0
01/07/2015,LNG,0,0,0
01/07/2015,Pipeline,0,0,0
01/07/2015,Stock Change,0,0,0
01/07/2015,Gross Inland Deliveries (Calculated),0,0,0
01/07/2015,Statistical Difference (Calculated),0,0,0
01/07/2015,Gross Inland Deliveries (Observed),0,0,0
01/07/2015,of which: Electricity and Heat Generation,0,0,0
01/07/2015,Closing Stocks,0,0,0
01/08/2015,Production,0,0,0
01/08/2015,Receipts from Other Sources,0,0,0
01/08/2015,Imports,0,0,0
01/08/2015,LNG,0,0,0
01/08/2015,Pipeline,0,0,0
01/08/2015,Exports,0,0,0
01/08/2015,LNG,0,0,0
01/08/2015,Pipeline,0,0,0
01/08/2015,Stock Change,0,0,0
01/08/2015,Gross Inland Deliveries (Calculated),0,0,0
01/08/2015,Statistical Difference (Calculated),0,0,0
01/08/2015,Gross Inland Deliveries (Observed),0,0,0
01/08/2015,of which: Electricity and Heat Generation,0,0,0
01/08/2015,Closing Stocks,0,0,0
01/09/2015,Production,0,0,0
01/09/2015,Receipts from Other Sources,0,0,0
01/09/2015,Imports,0,0,0
01/09/2015,LNG,0,0,0
01/09/2015,Pipeline,0,0,0
01/09/2015,Exports,0,0,0
01/09/2015,LNG,0,0,0
01/09/2015,Pipeline,0,0,0
01/09/2015,Stock Change,0,0,0
01/09/2015,Gross Inland Deliveries (Calculated),0,0,0
01/09/2015,Statistical Difference (Calculated),0,0,0
01/09/2015,Gross Inland Deliveries (Observed),0,0,0
01/09/2015,of which: Electricity and Heat Generation,0,0,0
01/09/2015,Closing Stocks,0,0,0
01/10/2015,Production,0,0,0
01/10/2015,Receipts from Other Sources,0,0,0
01/10/2015,Imports,0,0,0
01/10/2015,LNG,0,0,0
01/10/2015,Pipeline,0,0,0
01/10/2015,Exports,0,0,0
01/10/2015,LNG,0,0,0
01/10/2015,Pipeline,0,0,0
01/10/2015,Stock Change,0,0,0
01/10/2015,Gross Inland Deliveries (Calculated),0,0,0
01/10/2015,Statistical Difference (Calculated),0,0,0
01/10/2015,Gross Inland Deliveries (Observed),0,0,0
01/10/2015,of which: Electricity and Heat Generation,0,0,0
01/10/2015,Closing Stocks,0,0,0
01/11/2015,Production,0,0,0
01/11/2015,Receipts from Other Sources,0,0,0
01/11/2015,Imports,0,0,0
01/11/2015,LNG,0,0,0
01/11/2015,Pipeline,0,0,0
01/11/2015,Exports,0,0,0
01/11/2015,LNG,0,0,0
01/11/2015,Pipeline,0,0,0
01/11/2015,Stock Change,0,0,0
01/11/2015,Gross Inland Deliveries (Calculated),0,0,0
01/11/2015,Statistical Difference (Calculated),0,0,0
01/11/2015,Gross Inland Deliveries (Observed),0,0,0
01/11/2015,of which: Electricity and Heat Generation,0,0,0
01/11/2015,Closing Stocks,0,0,0
01/12/2015,Production,0,0,0
01/12/2015,Receipts from Other Sources,0,0,0
01/12/2015,Imports,0,0,0
01/12/2015,LNG,0,0,0
01/12/2015,Pipeline,0,0,0
01/12/2015,Exports,0,0,0
01/12/2015,LNG,0,0,0
01/12/2015,Pipeline,0,0,0
01/12/2015,Stock Change,0,0,0
01/12/2015,Gross Inland Deliveries (Calculated),0,0,0
01/12/2015,Statistical Difference (Calculated),0,0,0
01/12/2015,Gross Inland Deliveries (Observed),0,0,0
01/12/2015,of which: Electricity and Heat Generation,0,0,0
01/12/2015,Closing Stocks,0,0,0
01/01/2016,Production,0,0,0
01/01/2016,Receipts from Other Sources,0,0,0
01/01/2016,Imports,0,0,0
01/01/2016,LNG,0,0,0
01/01/2016,Pipeline,0,0,0
01/01/2016,Exports,0,0,0
01/01/2016,LNG,0,0,0
01/01/2016,Pipeline,0,0,0
01/01/2016,Stock Change,0,0,0
01/01/2016,Gross Inland Deliveries (Calculated),0,0,0
01/01/2016,Statistical Difference (Calculated),0,0,0
01/01/2016,Gross Inland Deliveries (Observed),0,0,0
01/01/2016,of which: Electricity and Heat Generation,0,0,0
01/01/2016,Closing Stocks,0,0,0
01/02/2016,Production,0,0,0
01/02/2016,Receipts from Other Sources,0,0,0
01/02/2016,Imports,0,0,0
01/02/2016,LNG,0,0,0
01/02/2016,Pipeline,0,0,0
01/02/2016,Exports,0,0,0
01/02/2016,LNG,0,0,0
01/02/2016,Pipeline,0,0,0
01/02/2016,Stock Change,0,0,0
01/02/2016,Gross Inland Deliveries (Calculated),0,0,0
01/02/2016,Statistical Difference (Calculated),0,0,0
01/02/2016,Gross Inland Deliveries (Observed),0,0,0
01/02/2016,of which: Electricity and Heat Generation,0,0,0
01/02/2016,Closing Stocks,0,0,0
01/03/2016,Production,0,0,0
01/03/2016,Receipts from Other Sources,0,0,0
01/03/2016,Imports,0,0,0
01/03/2016,LNG,0,0,0
01/03/2016,Pipeline,0,0,0
01/03/2016,Exports,0,0,0
01/03/2016,LNG,0,0,0
01/03/2016,Pipeline,0,0,0
01/03/2016,Stock Change,0,0,0
01/03/2016,Gross Inland Deliveries (Calculated),0,0,0
01/03/2016,Statistical Difference (Calculated),0,0,0
01/03/2016,Gross Inland Deliveries (Observed),0,0,0
01/03/2016,of which: Electricity and Heat Generation,0,0,0
01/03/2016,Closing Stocks,0,0,0
01/04/2016,Production,0,0,0
01/04/2016,Receipts from Other Sources,0,0,0
01/04/2016,Imports,0,0,0
01/04/2016,LNG,0,0,0
01/04/2016,Pipeline,0,0,0
01/04/2016,Exports,0,0,0
01/04/2016,LNG,0,0,0
01/04/2016,Pipeline,0,0,0
01/04/2016,Stock Change,0,0,0
01/04/2016,Gross Inland Deliveries (Calculated),0,0,0
01/04/2016,Statistical Difference (Calculated),0,0,0
01/04/2016,Gross Inland Deliveries (Observed),0,0,0
01/04/2016,of which: Electricity and Heat Generation,0,0,0
